Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 9/30/2024 12:10:54 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:38 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:38 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:38 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:38 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:39 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:40 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:41 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:42 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:43 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:44 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:45 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:46 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:47 PM
